order_id,customer_id,product_id,quantity,order_date,name,email,age,city,created_at,product_name,category,price,stock,total_amount
56236,6963,82,1,2024-05-27,kevin lee,kevin.9176@yahoo.com,53,Delhi,2023-03-16,pro water bottle,Sports & Outdoors,302.89,2434,302.89
39878,1751,484,9,2023-06-28,robert beck,robert.7943@gmail.com,26,Lyon,2024-05-07,compact air freshener,Automotive,701.43,3067,6312.87
59905,9846,571,7,2025-07-22,carol mcfarland,carol.1666@hotmail.com,60,Riyadh,2024-06-30,basic bicycle helmet,Sports & Outdoors,479.04,3583,3353.28
78997,4287,652,4,2025-04-16,julia mullins,julia.8808@gmail.com,69,Sao Paulo,2026-04-10,eco-friendly smartwatch,Electronics,694.86,1559,2779.44
30212,1516,582,8,2025-05-06,garrett wilson,garrett.4238@example.com,48,Dubai,2023-11-05,premium coffee beans,Grocery,871.24,3490,6969.92
3145,3687,966,9,2023-06-03,katrina white,katrina.8008@example.com,49,Toronto,2024-12-30,rechargeable pen set,Office Supplies,653.81,1741,5884.289999999999
59396,1759,187,8,2025-08-13,michael clay,michael.2377@example.com,77,Melbourne,2024-06-27,rechargeable vinyl record,Music,497.34,866,3978.72
55855,7556,792,5,2025-03-08,kyle smith dds,kyle.5762@outlook.com,30,Manchester,2025-06-05,lightweight dash cam,Automotive,349.99,2768,1749.95
23545,6962,938,3,2023-06-02,sergio massey,sergio.2613@example.com,24,Singapore,2025-04-03,deluxe board game,Toys,415.34,2080,1246.02
56648,8082,871,7,2025-06-07,candice woods,candice.2721@gmail.com,78,New York,2025-04-23,classic pet bed,Pet Supplies,311.0,3601,2177.0
58579,8558,757,5,2025-07-25,megan miller,megan.9267@example.com,24,Los Angeles,2024-05-24,ultra pen set,Office Supplies,47.19,3856,235.95
56156,7684,116,2,2025-11-07,ryan taylor,ryan.9728@yahoo.com,34,Chicago,2022-09-28,classic bookshelf,Furniture,540.38,4340,1080.76
54516,6952,325,3,2023-04-30,denise stewart,denise.2494@yahoo.com,59,London,2024-07-31,premium air freshener,Automotive,775.18,4551,2325.54
6470,2931,589,1,2023-07-13,mr. matthew barnett,mr..3092@example.com,58,Riyadh,2024-01-30,stainless steel pasta pack,Unknown,352.17,2914,352.17
22828,2902,140,5,2024-11-15,david cunningham,david.7059@outlook.com,30,Giza,2023-03-22,eco-friendly vitamin pack,Health,414.1,3074,2070.5
68739,9374,640,1,2022-10-19,makayla conrad,makayla.9496@outlook.com,47,Mexico City,2024-03-26,classic building blocks,Toys,188.2,2140,188.2
1374,5796,102,3,2023-06-14,michelle hancock,michelle.806@gmail.com,56,Riyadh,2024-01-16,eco-friendly olive oil,Grocery,113.22,4303,339.65999999999997
40228,8897,857,8,2025-05-19,timothy hoffman,timothy.3303@hotmail.com,61,Lyon,2025-02-04,lightweight tire gauge,Automotive,251.9,2635,2015.2
31779,9183,617,9,2022-04-02,lydia mckinney,lydia.6993@yahoo.com,77,Bangalore,2024-04-25,pro plant pot,Garden,38.24,2924,344.16
2176,5813,43,8,2026-07-26,courtney grimes,courtney.5473@example.com,56,Vancouver,2026-02-01,lightweight chew toy,Pet Supplies,573.95,4700,4591.6
87174,6929,432,8,2023-12-06,tina gregory,tina.733@outlook.com,18,Madrid,2023-05-27,rechargeable coffee table,Furniture,517.96,367,4143.68
21317,5772,102,10,2025-07-23,dawn lowery,dawn.47@outlook.com,47,Melbourne,2026-04-10,eco-friendly olive oil,Grocery,113.22,4303,1132.2
33156,4068,279,2,2023-09-27,valerie reid,valerie.3283@example.com,77,Vancouver,2024-03-08,eco-friendly tea box,Grocery,463.73,1109,927.46
48520,2739,702,8,2026-07-05,anthony campbell,anthony.3926@hotmail.com,60,Berlin,2023-03-13,ultra t-shirt,Clothing,998.83,3912,7990.64
13716,8300,430,2,2023-11-12,william wagner,william.1711@gmail.com,60,Hamburg,2023-12-14,basic action figure,Toys,177.38,2400,354.76
15513,5653,414,3,2024-04-03,william george md,william.4715@hotmail.com,80,Lyon,2023-09-03,rechargeable cat litter,Pet Supplies,575.68,2380,1727.04
39091,5032,277,6,2024-10-08,kimberly kaufman,kimberly.2076@yahoo.com,65,Mexico City,2023-12-29,pro knife set,Home & Kitchen,608.86,192,3653.16
8538,4106,605,5,2022-08-23,robert acevedo,robert.7709@gmail.com,65,Tokyo,2024-12-22,wireless bicycle helmet,Sports & Outdoors,37.3,4536,186.5
19042,5517,169,5,2026-07-29,kathryn brown,kathryn.117@hotmail.com,57,Giza,2025-08-08,deluxe dash cam,Automotive,358.79,1482,1793.95
16362,9016,861,4,2022-12-31,christopher robinson,christopher.7707@outlook.com,45,Sao Paulo,2026-05-08,smart keyboard stand,Music,207.88,1388,831.52
30181,1635,641,2,2022-04-03,sean white,sean.7547@example.com,75,Toronto,2023-05-20,basic puzzle,Toys,660.78,1175,1321.56
7906,8246,405,8,2024-07-25,joel williams,joel.150@example.com,36,Mumbai,2023-04-07,portable fertilizer bag,Garden,370.71,4120,2965.68
83304,8985,549,9,2024-11-12,leah castro,leah.8232@hotmail.com,26,Barcelona,2024-03-08,lightweight tire gauge,Automotive,630.5,3855,5674.5
83056,2295,506,6,2023-06-03,jessica garcia,jessica.3269@yahoo.com,56,Paris,2025-11-30,lightweight honey jar,Grocery,772.74,4489,4636.4400000000005
91792,9455,394,4,2023-07-10,tammy wade,tammy.3799@yahoo.com,61,Mexico City,2024-05-22,classic toaster,Home & Kitchen,214.5,1851,858.0
47645,9114,542,3,2023-06-06,timothy roberts,timothy.8455@outlook.com,19,Sydney,2023-03-19,portable jacket,Clothing,611.43,2023,1834.29
78841,6554,757,8,2022-06-24,corey torres,corey.2652@outlook.com,71,Sydney,2025-03-24,ultra pen set,Office Supplies,47.19,3856,377.52
86532,137,93,6,2023-01-28,lori garcia,lori.9132@hotmail.com,23,Sydney,2025-10-19,heavy duty kettle,Home & Kitchen,322.41,3508,1934.46
18267,6086,455,10,2022-04-03,julia fields,julia.93@example.com,53,Sao Paulo,2026-04-12,wireless chew toy,Pet Supplies,947.46,3401,9474.6
17828,843,584,3,2022-08-07,timothy rivera,timothy.8675@hotmail.com,67,Barcelona,2022-09-21,portable bicycle helmet,Sports & Outdoors,36.72,4581,110.16
23554,240,504,5,2099-09-28,kristina herman,kristina.9495@outlook.com,61,Sao Paulo,2023-08-06,heavy duty webcam,Electronics,595.95,2129,2979.75
56168,7828,647,10,2025-10-22,rebecca bradley,rebecca.7035@gmail.com,65,Riyadh,2023-10-26,lightweight fertilizer bag,Garden,195.16,2019,1951.6
33322,4935,954,8,2025-09-09,vicki barry,vicki.8116@hotmail.com,76,Houston,2023-06-15,rechargeable lipstick,Beauty,573.66,1685,4589.28
94461,5432,764,4,2022-08-05,rachel mills,rachel.8592@gmail.com,43,Riyadh,2024-04-04,classic olive oil,Grocery,866.23,928,3464.92
70481,3555,891,9,2024-06-20,richard brewer,richard.3999@hotmail.com,33,Sydney,2024-03-31,heavy duty laptop stand,Electronics,573.73,1730,5163.57
71545,4653,149,8,2024-12-16,leah brown,leah.6926@example.com,57,Osaka,2023-12-14,premium hair dryer,Beauty,638.41,3622,5107.28
24171,5560,99,4,2023-10-28,dale bartlett,dale.3511@outlook.com,63,Osaka,2025-09-24,rechargeable face mask,Health,532.1,1093,2128.4
46665,1360,448,8,2024-09-25,laura robertson,laura.6505@example.com,66,Giza,2026-06-21,lightweight desk organizer,Office Supplies,989.6,413,7916.8
90293,709,23,4,2026-08-27,jason pierce,jason.1527@outlook.com,58,Mumbai,2022-12-15,classic stapler,Office Supplies,407.71,2670,1630.84
32384,5367,36,4,2024-04-20,erica walton,erica.7332@gmail.com,75,Mumbai,2024-02-22,wireless car charger,Automotive,17.58,742,70.32
33831,827,301,1,2025-04-10,kevin jackson,kevin.9403@outlook.com,70,Bangalore,2026-01-02,compact tent,Sports & Outdoors,410.83,2582,410.83
57493,4260,199,7,2025-10-20,lauren nolan,lauren.5872@example.com,25,Singapore,2025-12-04,pro perfume,Beauty,61.35,2393,429.45
77742,199,881,4,2022-03-14,diane evans,diane.7031@example.com,80,Singapore,2025-01-21,deluxe watering can,Garden,323.5,1923,1294.0
87213,7002,317,3,2025-09-19,anne wilson,anne.5925@gmail.com,20,Munich,2025-06-23,eco-friendly bed frame,Furniture,688.8,917,2066.3999999999996
47893,3719,628,2,2024-09-15,anna pierce,anna.1688@yahoo.com,35,Chicago,2025-01-01,wireless scarf,Clothing,327.87,3349,655.74
86695,5857,298,9,2025-07-09,robert chapman,robert.5794@gmail.com,59,Madrid,2022-12-22,premium textbook,Books,953.72,3711,8583.48
39870,934,189,3,2024-10-08,nicole richards,nicole.5432@yahoo.com,21,Bangalore,2025-07-06,stainless steel seat cover,Automotive,214.16,3999,642.48
23231,4770,582,4,2024-09-28,luis clark,luis.7131@example.com,73,Dubai,2023-06-10,premium coffee beans,Grocery,871.24,3490,3484.96
6085,910,262,4,2025-05-07,jose bennett,jose.8872@outlook.com,80,Singapore,2024-06-04,classic tea box,Grocery,510.44,3780,2041.76
32382,3145,652,8,2023-12-20,bryan padilla,bryan.2417@outlook.com,73,Toronto,2023-07-05,eco-friendly smartwatch,Electronics,694.86,1559,5558.88
11778,1808,454,6,2024-07-12,cory miller,cory.1486@hotmail.com,52,Tokyo,2024-12-30,basic seat cover,Automotive,596.8,3778,3580.7999999999997
26472,6841,824,9,2024-06-13,tina rosales,tina.4892@yahoo.com,29,Birmingham,2023-12-08,pro dash cam,Automotive,746.01,441,6714.09
59131,6663,646,9,2022-02-12,jennifer mooney,jennifer.3029@gmail.com,77,Tokyo,2024-05-12,compact chew toy,Pet Supplies,24.34,1551,219.06
62010,2277,320,3,2022-03-08,jeffrey thompson,jeffrey.130@gmail.com,58,Tokyo,2025-02-02,lightweight face mask,Health,337.71,1238,1013.1299999999999
48298,6437,100,1,2023-02-01,scott hansen,scott.9112@hotmail.com,70,Paris,2023-02-09,smart shampoo,Beauty,545.51,1659,545.51
3042,6288,819,3,2025-06-11,robert simon,robert.4009@gmail.com,72,Riyadh,2026-07-16,smart car charger,Automotive,269.46,1255,808.3799999999999
30789,2189,635,1,2026-04-02,erica myers,erica.3848@outlook.com,76,Vancouver,2025-08-05,deluxe router,Electronics,468.11,1896,468.11
54861,1363,670,5,2024-12-28,mr. timothy howard,mr..4054@hotmail.com,46,Riyadh,2025-06-09,lightweight coffee table,Furniture,386.95,3656,1934.75
17058,9329,747,5,2022-01-27,amanda garcia,amanda.5195@hotmail.com,36,Sao Paulo,2023-03-19,smart yoga mat,Sports & Outdoors,76.84,95,384.20000000000005
65269,3608,816,7,2025-09-27,javier schultz,javier.3645@gmail.com,38,Chicago,2023-01-12,wireless bed frame,Furniture,645.5,2936,4518.5
2504,1855,603,6,2022-06-27,jordan potter,jordan.707@gmail.com,59,Vancouver,2025-04-16,premium pen set,Office Supplies,705.65,3608,4233.9
26801,3483,8,7,2025-09-11,rebecca bowman,rebecca.4002@hotmail.com,26,Dubai,2023-12-08,ultra first aid kit,Health,348.96,3279,2442.72
19336,6676,675,5,2023-12-02,charles myers,charles.773@hotmail.com,37,Dubai,2024-01-01,wireless hair dryer,Beauty,710.33,4944,3551.65
28104,891,627,4,2024-04-02,michelle walls,michelle.2574@gmail.com,24,Toronto,2025-03-29,smart jacket,Clothing,99.09,447,396.36
43180,621,155,3,2023-10-13,jason hayes,jason.9884@yahoo.com,48,Toronto,2025-03-30,stainless steel cat litter,Pet Supplies,79.39,2860,238.17000000000002
51310,1785,732,3,2025-12-26,kyle smith,kyle.2129@outlook.com,60,Singapore,2025-06-23,deluxe garden hose,Garden,631.44,637,1894.3200000000002
57377,3916,744,6,2025-12-17,michael carlson,michael.8728@hotmail.com,66,Hamburg,2023-03-23,deluxe sweater,Clothing,692.17,991,4153.0199999999995
24958,2029,714,3,2025-03-28,michael mooney,michael.8801@gmail.com,80,Bangalore,2025-09-28,pro sofa cover,Furniture,535.89,4338,1607.67
93851,8001,338,1,2022-06-04,diana bender,diana.8764@outlook.com,28,Riyadh,2022-10-20,pro scarf,Clothing,416.89,2485,416.89
90717,350,604,10,2023-04-24,charles patterson,charles.4679@outlook.com,30,New York,2025-03-03,premium pen set,Office Supplies,45.44,2554,454.4
92102,4106,826,9,2025-06-22,robert acevedo,robert.7709@gmail.com,65,Tokyo,2024-12-22,rechargeable coffee maker,Home & Kitchen,120.84,4772,1087.56
52721,3526,605,4,2024-05-10,ashley woods,ashley.2085@yahoo.com,58,Chicago,2024-08-02,wireless bicycle helmet,Sports & Outdoors,37.3,4536,149.2
48870,6858,339,1,2023-12-20,david wang,david.9226@gmail.com,19,Sydney,2025-06-10,stainless steel face cream,Beauty,140.12,615,140.12
97977,8987,374,10,2023-02-21,laura farley,laura.7532@hotmail.com,74,Melbourne,2026-01-10,heavy duty backpack,Sports & Outdoors,835.6,268,8356.0
19601,4363,891,6,2024-03-25,mrs. tonya byrd,mrs..6350@example.com,25,Tokyo,2025-03-28,heavy duty laptop stand,Electronics,573.73,1730,3442.38
5641,2517,405,7,2024-04-22,christopher ford,christopher.5864@gmail.com,53,New York,2024-06-20,portable fertilizer bag,Garden,370.71,4120,2594.97
45856,4199,694,8,2024-11-06,carol johnson,carol.7075@gmail.com,31,Barcelona,2025-07-30,smart chew toy,Pet Supplies,640.35,1079,5122.8
16088,3294,514,10,2024-09-14,reginald roman,reginald.1378@hotmail.com,45,Houston,2026-05-01,premium puzzle,Toys,325.5,1348,3255.0
64870,9405,48,2,2026-03-15,kristin floyd,kristin.6259@gmail.com,39,Giza,2024-10-21,basic vinyl record,Music,255.73,1434,511.46
3471,6874,256,3,2025-06-09,kayla hunt,kayla.1522@outlook.com,18,Los Angeles,2023-02-17,smart coffee maker,Home & Kitchen,505.04,2704,1515.1200000000001
23623,8074,377,1,2025-02-20,darryl horn,darryl.9671@yahoo.com,57,Dubai,2026-06-09,basic olive oil,Grocery,973.24,3444,973.24
12549,6141,863,5,2025-03-01,john howard,john.2141@example.com,23,Munich,2024-06-09,eco-friendly toaster,Home & Kitchen,650.72,4225,3253.6000000000004
83764,5366,585,2,2023-10-21,donald porter,donald.6161@gmail.com,30,Houston,2026-06-02,stainless steel doll,Toys,503.6,3482,1007.2
12023,971,954,8,2023-03-02,deborah stephens,deborah.3938@gmail.com,69,Tokyo,2023-05-28,rechargeable lipstick,Beauty,573.66,1685,4589.28
45737,8391,459,2,2026-04-11,allen webb,allen.15@gmail.com,24,Osaka,2024-12-25,compact scarf,Clothing,861.11,3615,1722.22
50025,1336,711,2,2023-06-01,alexandra ho,alexandra.2677@gmail.com,31,Melbourne,2024-07-03,lightweight cutting board,Home & Kitchen,42.92,59,85.84
3677,5417,391,1,2026-02-11,pamela patterson,pamela.5534@example.com,50,Madrid,2026-01-02,lightweight face cream,Beauty,88.13,4474,88.13
58814,9844,843,4,2024-08-29,robert newton,robert.6565@yahoo.com,70,Barcelona,2022-10-13,lightweight comic book,Books,907.3,4707,3629.2
43632,5760,176,4,2025-12-29,keith warner,keith.6564@hotmail.com,67,Melbourne,2023-12-23,classic cat litter,Pet Supplies,49.17,1379,196.68
82868,537,756,7,2025-02-01,stacy alvarez,stacy.3423@hotmail.com,37,Mexico City,2022-11-24,heavy duty water bottle,Sports & Outdoors,445.74,664,3120.1800000000003
29025,1361,423,9,2025-08-09,jeffrey anthony dds,jeffrey.1703@hotmail.com,57,Los Angeles,2025-11-07,deluxe headphones,Electronics,743.25,1457,6689.25
43852,1191,871,9,2022-06-15,jennifer jenkins,jennifer.7979@example.com,24,Chicago,2024-06-25,classic pet bed,Pet Supplies,311.0,3601,2799.0
4748,1713,867,1,2022-04-04,antonio malone,antonio.4820@gmail.com,41,Osaka,2025-05-08,smart garden hose,Garden,6.6,3639,6.6
66265,3261,505,4,2022-04-09,vickie thomas,vickie.3671@gmail.com,70,Cairo,2024-01-29,eco-friendly board game,Toys,82.6,1737,330.4
94673,8902,941,10,2026-02-27,george jones,george.4169@gmail.com,50,Munich,2026-08-17,wireless bookshelf,Furniture,684.29,688,6842.9
55042,2924,918,5,2022-03-31,taylor cruz,taylor.5606@outlook.com,80,Dubai,2022-11-26,smart tent,Sports & Outdoors,259.98,401,1299.9
29059,8518,386,1,2022-01-29,luke potter,luke.3779@hotmail.com,62,Mexico City,2023-06-24,heavy duty nail polish,Beauty,959.83,2105,959.83
83013,9631,89,5,2023-08-12,jeffrey moreno,jeffrey.4088@hotmail.com,75,Cairo,2024-06-03,eco-friendly doll,Toys,496.21,303,2481.0499999999997
38904,5654,481,5,2022-01-21,joshua york,joshua.4515@outlook.com,37,Houston,2022-10-21,lightweight journal,Books,546.61,4388,2733.05
20438,7748,43,5,2025-11-01,sarah jennings,sarah.3164@example.com,80,Lyon,2024-06-15,lightweight chew toy,Pet Supplies,573.95,4700,2869.75
92698,4837,28,9,2023-10-14,nicole collins,nicole.2332@gmail.com,75,London,2025-08-11,wireless power bank,Electronics,987.77,4503,8889.93
6788,104,512,1,2022-06-05,samuel jones,samuel.4709@yahoo.com,65,Giza,2024-05-14,classic jeans,Clothing,4.02,1790,4.02
98477,273,178,10,2023-11-24,maurice christensen,maurice.1658@example.com,67,Madrid,2026-03-08,smart garden hose,Garden,233.05,2307,2330.5
80175,4488,413,10,2024-08-11,mr. jerry hammond,mr..5527@yahoo.com,19,Paris,2023-01-06,portable tire gauge,Automotive,718.56,642,7185.599999999999
30168,448,99,6,2025-03-20,abigail pierce,abigail.8701@yahoo.com,58,London,2026-06-05,rechargeable face mask,Health,532.1,1093,3192.6000000000004
98465,4697,98,9,2026-01-22,vanessa bray,vanessa.3092@outlook.com,48,Paris,2026-01-28,classic olive oil,Grocery,80.36,2762,723.24
88512,6774,283,10,2025-04-30,adrian sanchez,adrian.9308@yahoo.com,40,Vancouver,2023-08-12,eco-friendly air freshener,Automotive,275.25,3952,2752.5
13878,1066,561,1,2026-02-15,teresa haynes,teresa.9389@outlook.com,23,Tokyo,2023-01-11,heavy duty dumbbell set,Sports & Outdoors,518.48,2831,518.48
25146,7611,691,2,2022-05-21,jane robinson,jane.8760@hotmail.com,19,Los Angeles,2026-07-19,rechargeable webcam,Electronics,186.21,3113,372.42
82376,37,32,6,2023-02-09,joshua blair,joshua.987@example.com,79,Bangalore,2023-07-07,deluxe dumbbell set,Sports & Outdoors,139.62,4831,837.72
21878,7806,604,2,2023-12-23,rachel bishop,rachel.233@example.com,38,Paris,2024-02-12,premium pen set,Office Supplies,45.44,2554,90.88
10376,4580,496,6,2023-06-28,derrick alvarez,derrick.2965@hotmail.com,31,Paris,2025-10-08,wireless board game,Toys,677.02,2629,4062.12
19772,9806,113,2,2022-09-13,kaitlyn gibson,kaitlyn.1692@gmail.com,77,Osaka,2023-10-04,portable cookware set,Home & Kitchen,686.3,2053,1372.6
65844,1309,711,4,2022-03-16,jesus mccormick,jesus.1965@gmail.com,61,Mexico City,2025-02-16,lightweight cutting board,Home & Kitchen,42.92,59,171.68
27886,8604,794,1,2026-07-11,robert bowers,robert.6863@hotmail.com,77,Tokyo,2023-09-16,compact lipstick,Beauty,67.9,4057,67.9
45500,5728,602,8,2022-01-26,kimberly velez,kimberly.1449@example.com,45,New York,2023-04-21,deluxe plant pot,Garden,345.57,3004,2764.56
16925,6357,972,8,2024-01-24,ashley herring,ashley.6989@hotmail.com,33,Giza,2025-04-14,classic vitamin pack,Health,370.73,2310,2965.84
71076,379,816,6,2026-07-24,donna hendricks dds,donna.465@gmail.com,20,Mexico City,2023-03-15,wireless bed frame,Furniture,645.5,2936,3873.0
40336,1298,472,5,2022-05-24,elizabeth harding,elizabeth.3611@yahoo.com,69,Toronto,2024-06-13,eco-friendly sofa cover,Furniture,442.62,3840,2213.1
18178,7751,200,1,2022-06-27,sean george,sean.8258@outlook.com,22,Tokyo,2025-12-13,wireless chew toy,Pet Supplies,106.67,54,106.67
13118,8941,317,10,2025-05-25,michelle elliott,michelle.273@hotmail.com,68,Munich,2024-01-01,eco-friendly bed frame,Furniture,688.8,917,6888.0
79468,6227,496,2,2026-05-12,dr. erin aguirre dvm,dr..2563@yahoo.com,41,Melbourne,2026-08-08,wireless board game,Toys,677.02,2629,1354.04
80305,1358,384,10,2026-04-22,steven hernandez,steven.6506@gmail.com,24,Giza,2025-04-09,pro nail polish,Beauty,428.95,3839,4289.5
28857,4005,115,6,2022-08-26,beth shaw,beth.5230@example.com,48,Paris,2025-01-02,wireless tent,Sports & Outdoors,67.7,4416,406.20000000000005
27308,5890,678,6,2025-10-25,kim stewart,kim.8544@yahoo.com,33,Barcelona,2026-05-29,premium cookbook,Books,194.22,3250,1165.32
6075,405,81,8,2025-01-03,bianca wood,bianca.5996@gmail.com,43,Alexandria,2024-12-15,heavy duty dumbbell set,Sports & Outdoors,358.65,1455,2869.2
30214,2383,839,7,2024-09-26,brian fuentes,brian.6182@outlook.com,71,Bangalore,2024-12-23,wireless keyboard stand,Music,115.04,4163,805.2800000000001
32463,1739,339,8,2025-05-04,cameron dawson,cameron.1282@example.com,74,Dubai,2023-03-25,stainless steel face cream,Beauty,140.12,615,1120.96
26438,1527,489,1,2025-05-05,larry sullivan,larry.7504@example.com,77,Delhi,2024-08-24,heavy duty bicycle helmet,Sports & Outdoors,669.34,3581,669.34
85705,542,683,2,2025-12-17,steven rivera,steven.4638@outlook.com,47,Madrid,2025-09-24,deluxe car charger,Automotive,400.12,2290,800.24
74409,4891,658,4,2024-08-24,victoria king,victoria.3853@hotmail.com,33,Dubai,2024-09-02,rechargeable action figure,Toys,967.85,2965,3871.4
72476,9264,928,8,2023-07-09,tyler schmidt,tyler.4939@outlook.com,41,Sao Paulo,2024-05-20,basic jacket,Clothing,892.82,3146,7142.56
70578,8563,868,3,2025-03-06,jennifer lopez,jennifer.3080@example.com,41,Mexico City,2023-03-28,basic pen set,Office Supplies,439.63,1894,1318.8899999999999
18609,2926,303,4,2023-05-10,candice morris,candice.4624@outlook.com,23,Singapore,2024-12-30,heavy duty pen set,Office Supplies,11.87,1281,47.48
2639,2716,905,2,2022-09-26,michael singleton,michael.9382@hotmail.com,70,Los Angeles,2024-03-16,wireless air freshener,Automotive,324.2,2675,648.4
53050,5758,363,3,2023-12-24,theresa mercer,theresa.4074@gmail.com,76,Manchester,2023-04-15,smart face cream,Beauty,746.75,2645,2240.25
20938,1099,362,4,2022-11-09,amanda pineda,amanda.8976@hotmail.com,63,Bangalore,2024-10-17,heavy duty microphone,Music,253.91,4457,1015.64
54230,3790,446,8,2025-04-04,janice hernandez,janice.3576@outlook.com,34,Alexandria,2025-03-16,lightweight olive oil,Grocery,935.95,2374,7487.6
74135,4345,149,8,2022-03-01,barbara johnson,barbara.6077@outlook.com,65,Los Angeles,2023-11-30,premium hair dryer,Beauty,638.41,3622,5107.28
14250,2076,389,7,2023-11-07,stephanie jackson,stephanie.2561@example.com,21,Berlin,2026-06-30,smart building blocks,Toys,233.15,2050,1632.05
35553,4038,586,8,2022-11-15,debbie watson,debbie.2201@gmail.com,38,Singapore,2022-12-07,stainless steel fertilizer bag,Garden,126.69,3629,1013.52
73107,97,230,4,2022-01-29,stephanie gilbert,stephanie.7487@gmail.com,64,Los Angeles,2023-11-30,eco-friendly microphone,Music,626.21,2276,2504.84
29182,6092,599,5,2024-08-28,nancy landry,nancy.5481@outlook.com,39,Singapore,2023-02-01,deluxe usb cable,Electronics,372.05,3824,1860.25
86885,7699,594,8,2024-02-08,zachary stone,zachary.944@outlook.com,38,Munich,2026-07-18,pro whiteboard,Office Supplies,503.93,529,4031.44
71544,769,559,1,2023-01-04,james nguyen,james.4457@example.com,22,Manchester,2023-10-25,premium stapler,Office Supplies,929.32,1894,929.32
33444,2196,105,6,2023-03-15,jennifer lane,jennifer.5558@outlook.com,26,Giza,2025-06-26,pro rice bag,Grocery,806.11,1766,4836.66
34201,7034,600,7,2023-09-27,shawna brown,shawna.3304@gmail.com,56,Hamburg,2026-06-24,ultra first aid kit,Health,247.34,3326,1731.38
80543,1263,396,5,2023-08-29,julia reeves,julia.9092@outlook.com,34,Birmingham,2024-10-19,heavy duty keyboard stand,Music,452.93,1486,2264.65
60478,4590,260,4,2022-07-29,ricky jackson,ricky.6934@hotmail.com,22,Manchester,2025-04-09,pro sweater,Clothing,197.72,3367,790.88
33682,502,9,4,2024-04-23,renee melendez,renee.5698@gmail.com,29,Madrid,2024-12-16,smart face mask,Health,190.35,1706,761.4
73336,6787,661,1,2023-09-01,linda keller,linda.5298@yahoo.com,39,Madrid,2025-06-27,basic air freshener,Automotive,877.24,1408,877.24
20832,3822,891,9,2022-09-23,tyler baker,tyler.6166@outlook.com,63,London,2026-02-04,heavy duty laptop stand,Electronics,573.73,1730,5163.57
92606,3105,538,8,2025-10-05,jasmin estrada,jasmin.2646@gmail.com,35,Barcelona,2023-10-21,eco-friendly coffee beans,Grocery,324.45,2984,2595.6
50686,1327,150,1,2025-07-27,kevin hernandez,kevin.9362@yahoo.com,80,Barcelona,2024-06-30,basic remote car,Toys,337.82,4187,337.82
13884,9900,267,5,2025-01-28,anthony wilson,anthony.9730@gmail.com,67,Riyadh,2024-07-20,heavy duty face mask,Health,123.45,2652,617.25
13741,9384,666,5,2022-02-14,collin moody,collin.8428@gmail.com,27,Tokyo,2024-09-11,compact perfume,Beauty,453.22,1997,2266.1000000000004
70756,2709,312,3,2023-08-24,jennifer johnson,jennifer.1513@outlook.com,43,Delhi,2024-10-04,pro chew toy,Pet Supplies,952.28,618,2856.84
52661,3294,709,8,2023-01-12,reginald roman,reginald.1378@hotmail.com,45,Houston,2026-05-01,premium textbook,Books,604.16,1270,4833.28
55583,6042,557,4,2025-09-21,melissa riley,melissa.1819@hotmail.com,31,Tokyo,2023-01-14,premium backpack,Sports & Outdoors,445.63,1150,1782.52
44902,2550,324,7,2023-08-03,alexis martinez,alexis.675@outlook.com,50,Dubai,2023-10-06,pro knife set,Home & Kitchen,444.67,4574,3112.69
16195,6702,209,2,2024-08-23,jordan adams,jordan.3081@hotmail.com,35,Tokyo,2023-08-08,pro comic book,Books,101.8,1608,203.6
81944,2128,654,4,2026-06-17,douglas bell,douglas.1480@outlook.com,78,Melbourne,2024-05-19,deluxe water bottle,Sports & Outdoors,558.53,1174,2234.12
10218,1402,44,4,2023-06-29,erika maxwell,erika.7258@yahoo.com,65,Alexandria,2024-01-06,smart stapler,Office Supplies,605.76,857,2423.04
41118,7854,161,3,2026-08-12,jason martin,jason.1269@example.com,52,Dubai,2026-05-11,compact yoga mat,Sports & Outdoors,246.53,209,739.59
75992,3703,646,9,2022-06-02,lauren walsh,lauren.6083@example.com,56,Manchester,2024-12-25,compact chew toy,Pet Supplies,24.34,1551,219.06
55000,4007,589,7,2023-08-21,lisa beard,lisa.7079@hotmail.com,24,Sao Paulo,2023-04-05,stainless steel pasta pack,Unknown,352.17,2914,2465.19
81103,3725,11,5,2022-03-26,sarah nelson,sarah.3799@yahoo.com,23,Sao Paulo,2026-04-22,stainless steel face cream,Beauty,120.11,2332,600.55
84319,9120,512,6,2024-11-12,yolanda moore,yolanda.6540@example.com,79,Toronto,2023-06-15,classic jeans,Clothing,4.02,1790,24.119999999999997
81155,414,781,8,2023-10-22,stephen luna,stephen.7762@example.com,47,Los Angeles,2025-10-06,wireless pen set,Office Supplies,856.28,3267,6850.24
65742,4535,694,10,2024-10-26,barbara graham,barbara.9938@outlook.com,36,Chicago,2023-03-24,smart chew toy,Pet Supplies,640.35,1079,6403.5
98828,9023,211,2,2023-08-01,mark jennings,mark.9604@hotmail.com,19,Lyon,2023-06-10,rechargeable cookware set,Home & Kitchen,648.75,549,1297.5
1073,7908,14,6,2026-02-23,joel villegas,joel.7751@example.com,69,Birmingham,2024-02-02,pro face cream,Beauty,532.69,4381,3196.1400000000003
